store_number,store_number_padded,store_name,full_address,raw_address_from_public_feed,city,state,postal_code,latitude,longitude,address_present,address_source_url,location_source_url
3812,3812,Beechmont,"520 Ohio Pike, Beechmont OH 45255","520 Ohio Pike, Beechmont OH",Cincinnati,OH,45255,39.073,-84.305,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3813,3813,Fields-Ertel,"5203 Bardes Rd, Fields-Ertel, OH OH 45040","5203 Bardes Rd, Fields-Ertel, OH OH",Mason,OH,45040,39.295,-84.32,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3814,3814,Cross County (Colerain),"3461 Joseph Rd, Cross County (colerain) OH 45251","3461 Joseph Rd, Cross County (colerain) OH",Cincinnati,OH,45251,39.23,-84.593,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3815,3815,Mentor,"9615 Diamond Centre Dr, Mentor OH 44060","9615 Diamond Centre Dr, Mentor OH",Mentor,OH,44060,41.716,-81.293,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3816,3816,Brice Road,"2480 Brice Rd, Brice Road OH 43068","2480 Brice Rd, Brice Road OH",Reynoldsburg,OH,43068,39.933,-82.831,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3817,3817,Strongsville,"8199 Pearl Rd, Strongsville OH 44136","8199 Pearl Rd, Strongsville OH",Strongsville,OH,44136,41.348,-81.82,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3818,3818,Cleveland Heights,"3460 Mayfield Rd Severance Town Ctr, Cleveland Heights OH 44118","3460 Mayfield Rd Severance Town Ctr, Cleveland Heights OH",Cleveland Heights,OH,44118,41.516,-81.552,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3819,3819,West Broad,"100 S Grener Ave, West Broad OH 43228","100 S Grener Ave, West Broad OH",Columbus,OH,43228,39.949,-83.122,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3820,3820,West Cleveland,"11901 Berea Rd, West Cleveland OH 44111","11901 Berea Rd, West Cleveland OH",Cleveland,OH,44111,41.472,-81.771,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3821,3821,Forest Park,"1266 Omniplex Dr, Forest Park, OH OH 45240","1266 Omniplex Dr, Forest Park, OH OH",Cincinnati,OH,45240,39.303,-84.527,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3822,3822,Western Hills,"6300 Glenway Ave, Western Hills OH 45211","6300 Glenway Ave, Western Hills OH",Cincinnati,OH,45211,39.147,-84.624,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3823,3823,West Chester,"7749 Dudley Dr, West Chester OH 45069","7749 Dudley Dr, West Chester OH",West Chester,OH,45069,39.356,-84.37,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3824,3824,Macedonia,"8211 Macedonia Commons Blvd, Macedonia OH 44056","8211 Macedonia Commons Blvd, Macedonia OH",Macedonia,OH,44056,41.312,-81.516,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3825,3825,Westerville,"6017 Maxtown Rd, Westerville OH 43082","6017 Maxtown Rd, Westerville OH",Westerville,OH,43082,40.148,-82.919,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3827,3827,Elyria,"150 Market Dr, Elyria OH 44035","150 Market Dr, Elyria OH",Elyria,OH,44035,41.387,-82.107,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3828,3828,East Columbus,"5200 Hamilton Rd, East Columbus OH 43230","5200 Hamilton Rd, East Columbus OH",Columbus,OH,43230,40.063,-82.862,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3830,3830,South Akron,,,Akron,OH,0,40.995,-81.489,no,,https://simplemaps.com/data/business/home-depot
3831,3831,Sawmill,"5858 Sawmill Rd, Sawmill OH 43017","5858 Sawmill Rd, Sawmill OH",Dublin,OH,43017,40.086,-83.089,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3832,3832,Pleasant Ridge,"3400 Highland Ave, Pleasant Ridge OH 45213","3400 Highland Ave, Pleasant Ridge OH",Cincinnati,OH,45213,39.172,-84.423,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3833,3833,Medina,"4914 Grande Blvd, Medina OH 44256","4914 Grande Blvd, Medina OH",Medina,OH,44256,41.163,-81.865,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3835,3835,Avon,"35930 Detroit Rd, Avon,OH OH 44011","35930 Detroit Rd, Avon,OH OH",Avon,OH,44011,41.462,-82.017,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3836,3836,Orange Township,"8704 Owenfield Dr, Orange Township OH 43065","8704 Owenfield Dr, Orange Township OH",Powell,OH,43065,40.165,-83.023,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3838,3838,Ashtabula,"3200 Market Place Dr, Ashtabula OH 44004","3200 Market Place Dr, Ashtabula OH",Ashtabula,OH,44004,41.879,-80.746,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3841,3841,Fairlawn ,"4066 Medina Rd, Fairlawn OH 44333","4066 Medina Rd, Fairlawn OH",Akron,OH,44333,41.131,-81.647,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3842,3842,Highland Heights,"6199 Wilson Mills Rd, Highland Heights OH 44143","6199 Wilson Mills Rd, Highland Heights OH",Highland Heights,OH,44143,41.541,-81.456,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3843,3843,Washington Courthouse,"300 Depot Drive, Washington Courthouse,OH OH 43160","300 Depot Drive, Washington Courthouse,OH OH",Washington Court House,OH,43160,39.52,-83.459,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3844,3844,Milford,"1094 State Hwy 28, Milford OH 45150","1094 State Hwy 28, Milford OH",Milford,OH,45150,39.198,-84.234,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3846,3846,Ontario,"2000 August Dr, Ontario OH 44906","2000 August Dr, Ontario OH",Mansfield,OH,44906,40.764,-82.587,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3847,3847,Rocky River,"21669 Center Ridge Rd, Rocky River OH 44116","21669 Center Ridge Rd, Rocky River OH",Rocky River,OH,44116,41.458,-81.861,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3848,3848,NE Toledo,"1035 W Alexis Rd, Ne Toledo OH 43612","1035 W Alexis Rd, Ne Toledo OH",Toledo,OH,43612,41.719,-83.568,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3852,3852,Euclid,"877 E 200th St, Euclid OH 44119","877 E 200th St, Euclid OH",Euclid,OH,44119,41.584,-81.539,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3854,3854,Centerville,"5860 Wilmington Pike Rd, Centerville,OH OH 45459","5860 Wilmington Pike Rd, Centerville,OH OH",Dayton,OH,45459,39.658,-84.109,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3855,3855,Beavercreek,"3775 Presidential Dr, Beavercreek OH 45324","3775 Presidential Dr, Beavercreek OH",Fairborn,OH,45324,39.776,-84.07,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3856,3856,Trotwood,"5200 Salem Ave, Trotwood OH 45426","5200 Salem Ave, Trotwood OH",Dayton,OH,45426,39.819,-84.282,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3857,3857,Miamisburg,"345 N Springboro Pike, Miamisburg OH 45449","345 N Springboro Pike, Miamisburg OH",Dayton,OH,45449,39.645,-84.226,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3858,3858,Rossford,"9570 Olde Us 20, Rossford OH 43460","9570 Olde Us 20, Rossford OH",Rossford,OH,43460,41.542,-83.578,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3859,3859,Streetsboro,"9585 State Rte 14, Streetsboro OH 44241","9585 State Rte 14, Streetsboro OH",Streetsboro,OH,44241,41.246,-81.361,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3860,3860,Massillon,"2406 Lincoln Way E, Massillon OH 44646","2406 Lincoln Way E, Massillon OH",Massillon,OH,44646,40.8,-81.488,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3861,3861,E Hamilton,"6562 Winford Ave, E Hamilton OH 45011","6562 Winford Ave, E Hamilton OH",Hamilton,OH,45011,39.392,-84.507,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3862,3862,Piqua,"1200 E Ash St, Piqua OH 45356","1200 E Ash St, Piqua OH",Piqua,OH,45356,40.153,-84.215,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3863,3863,Harrison,"400 Comfort Dr, Harrison OH 45030","400 Comfort Dr, Harrison OH",Harrison,OH,45030,39.261,-84.791,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3864,3864,Bowling Green,"1169 S Main St, Bowling Green, OH OH 43402","1169 S Main St, Bowling Green, OH OH",Bowling Green,OH,43402,41.353,-83.65,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3866,3866,Sandusky,"715 Crossings Rd, Sandusky OH 44870","715 Crossings Rd, Sandusky OH",Sandusky,OH,44870,41.404,-82.666,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3867,3867,Springfield,"1880 Bechtle Ave, Springfield,OH OH 45504","1880 Bechtle Ave, Springfield,OH OH",Springfield,OH,45504,39.95,-83.829,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3868,3868,Lebanon,"1889 Deerfield Rd, Lebanon OH 45036","1889 Deerfield Rd, Lebanon OH",Lebanon,OH,45036,39.405,-84.212,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3872,3872,Hilliard,"4101 Trueman Blvd, Hilliard OH 43026","4101 Trueman Blvd, Hilliard OH",Hilliard,OH,43026,40.036,-83.122,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3875,3875,Brunswick,"3330 Ctr Rd, Brunswick,OH OH 44212","3330 Ctr Rd, Brunswick,OH OH",Brunswick,OH,44212,41.237,-81.807,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3877,3877,Salem,"2900 E State St, Salem OH 44460","2900 E State St, Salem OH",Salem,OH,44460,40.904,-80.817,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3882,3882,Wadsworth,"1155 High Street, Wadsworth OH 44281","1155 High Street, Wadsworth OH",Wadsworth,OH,44281,41.054,-81.728,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3883,3883,Zanesville,"3787 Home Depot Drive, Zanesville OH 43701","3787 Home Depot Drive, Zanesville OH",Zanesville,OH,43701,39.991,-82.033,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3885,3885,Canal Winchester,,,Canal Winchester,OH,0,39.858,-82.832,no,,https://simplemaps.com/data/business/home-depot
3886,3886,Austintown,"6100 Mahoning Avenue, Austintown, OH OH 44515","6100 Mahoning Avenue, Austintown, OH OH",Youngstown,OH,44515,41.101,-80.779,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3887,3887,Newark,"1330 N 21st Street, Newark OH 43055","1330 N 21st Street, Newark OH",Newark,OH,43055,40.083,-82.424,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3888,3888,Ashland,"1060 Sugarbush Drive, Ashland,OH OH 44805","1060 Sugarbush Drive, Ashland,OH OH",Ashland,OH,44805,40.86,-82.286,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3889,3889,Marysville,"880 Colemans Xing, Marysville OH 43040","880 Colemans Xing, Marysville OH",Marysville,OH,43040,40.231,-83.339,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3901,3901,S Oklahoma City,,,Oklahoma City,OK,0,35.393,-97.505,no,,https://simplemaps.com/data/business/home-depot
3902,3902,N Oklahoma City,"3040 Nw 59th St, N Oklahoma City OK 73112","3040 Nw 59th St, N Oklahoma City OK",Oklahoma City,OK,73112,35.531,-97.569,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3903,3903,South Tulsa,"9808 E 71st, S Tulsa OK 74133","9808 E 71st, S Tulsa OK",Tulsa,OK,74133,36.06,-95.866,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3904,3904,North Tulsa,"901 S Elgin Ave, N Tulsa OK 74120","901 S Elgin Ave, N Tulsa OK",Tulsa,OK,74120,36.15,-95.982,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3906,3906,Norman,"850 Ed Noble Pkwy, Norman OK 73072","850 Ed Noble Pkwy, Norman OK",Norman,OK,73072,35.208,-97.484,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3907,3907,Edmond,"1901 S Broadway, Edmond OK 73013","1901 S Broadway, Edmond OK",Edmond,OK,73013,35.635,-97.485,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3908,3908,W Oklahoma City,"6800 W Reno Ave, W Oklahoma City OK 73127","6800 W Reno Ave, W Oklahoma City OK",Oklahoma City,OK,73127,35.464,-97.632,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3909,3909,NW Oklahoma City,"7620 Nw Expressway, Nw Oklahoma City OK 73132","7620 Nw Expressway, Nw Oklahoma City OK",Oklahoma City,OK,73132,35.561,-97.648,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3911,3911,Midwest City,"1600 S Sooner Rd, Midwest City OK 73110","1600 S Sooner Rd, Midwest City OK",Midwest City,OK,73110,35.449,-97.422,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
3913,3913,Tulsa Central,"4041 S Sheridan Road, Tulsa Central OK 74145","4041 S Sheridan Road, Tulsa Central OK",Tulsa,OK,74145,36.105,-95.902,yes,https://serpapi.com/home-depot-stores-us.json,https://simplemaps.com/data/business/home-depot
